Clinic Aid Code,Genre,Average Age of the SME (years),"Specialty of the 
Medical Equipment",Marca,Modelo,Año,Número Serie,"Number of 
Consultations per Month",Clinic Size,% of Patients with Middle-Low to Low Income,Total Staff,Attends Patients with Health Insurance,Location of the Clinic,ZIP CODE,REGION,State,Municipality,City,Address,Instagram,Facebook,LinkedIn,Web Page,Final_Address,latitud,longitud,New_Address,geometry,CVEGEO,NSE_score,NSE,clave
AP2151-003,Woman,14.00821918,Physiotherapy,BTL,BTL,2023,04300B101788 ,520,Small,0.3,6,No,Urban,53100,Center,México,Naucalpan de Juárez,Naucalpan de Juárez,CALLE MANUEL E IZAGUIRRE 11,NO USA REDES SOCIALES,,https://mx.linkedin.com/in/myrope-sanjuan-v%C3%A1squez-aa09751b0,,"CALLE MANUEL E IZAGUIRRE 11, Naucalpan de Juárez",19.51360753,-99.23290486,México Naucalpan de Juárez Naucalpan de Juárez CALLE MANUEL E IZAGUIRRE 11,POINT (-99.23290486 19.51360753),150570001121A,27.77188487,Alto,150570001121A
AP2156-001,Man,17.41643836,Odontology,ITERO,ELEMENT 5D,2022,BLX2021W15A433,400,Small,0.3,6,Yes,Urban,83200,NorthWest,Sonora,Hermosillo,Hermosillo,BLVD JUAN NAVARRETE 97,https://www.facebook.com/ortodoncia.ortopediamaxilar.1,https://www.facebook.com/profile.php?id=100065271180911,https://www.doctoralia.com.mx/ruben-dario-durazo-romo/dentista-odontologo/hermosillo,,"BLVD JUAN NAVARRETE 97, Hermosillo",29.08759173,-111.0195329,Sonora Hermosillo Hermosillo BLVD JUAN NAVARRETE 97,POINT (-111.0195329 29.08759173),2.603E+12,36.0410171,Alto,2.603E+12
AP2158-001,Man,18.21917808,Odontology,ITERO,ELEMENT 5D,2022,BLX2021W15A516,600,Small,0.3,10,No,Urban,84030,NorthWest,Sonora,Nogales,Heroica Nogales,AV LOPEZ MATEOS 168,https://www.instagram.com/davidguzmandds/,https://www.facebook.com/profile.php?id=100054582244598,,,"AV LOPEZ MATEOS 168, Heroica Nogales",31.3293299,-110.9452039,Sonora Nogales Heroica Nogales AV LOPEZ MATEOS 168,POINT (-110.9452039 31.3293299),2.6043E+12,13.12015285,Medio-Alto,2.6043E+12
AP2159-001,Man,39.59726027,Physiotherapy,Btl Fisioterapia,BTL-6000 SIS / Sistema súper inductivo / ARRE,2022,-,200,Small,0.2,6,No,Urban,34270,NorthEast,Durango,Durango,Victoria de Durango,SCOP 407,https://dr-mauricio-pinal.negocio.site/,https://www.facebook.com/Drmauriciopinal,https://www.doctoralia.com.mx/mauricio-antonio-pinal-saenz/especialista-en-rehabilitacion-y-medicina-fisica/durango,,"SCOP 407, Victoria de Durango",24.02084468,-104.6496881,Durango Durango Victoria de Durango SCOP 407,POINT (-104.6496881 24.02084468),1.0005E+12,19.54983173,Alto,1.0005E+12
AP2161-001,Woman,15.00821918,Imagenology,LG,Flatpanel 17x17,2022,106KCMRKJ131,460,Small,0.8,6,No,Semiurban,77580,South,Quintana Roo,Benito Juárez,Benito Juárez,AV TIMON MZA 26 LTE 16A,,https://www.facebook.com/profile.php?id=100063563441358,,,"AV TIMON MZA 26 LTE 16A, Benito Juárez",20.86071685,-86.90321893,Quintana Roo Benito Juárez Benito Juárez AV TIMON MZA 26 LTE 16A,POINT (-86.90321893 20.86071685199982),2.3011E+12,6.272523186,Medio-Bajo,2.3011E+12
AP2169-001,Woman,3.098630137,Odontology,ITERO,ELEMENT  5D,2022,BLX2021W15A483,600,Micro,0.4,4,No,Urban,22000,NorthWest,Baja California,Tijuana,Tijuana,SEPTIMA HERMENEGILDO GALEANA 8381,https://www.instagram.com/septimaclinicadental/?hl=es,https://www.facebook.com/profile.php?id=100054449441418,https://nicelocal.com.mx/tijuana/medical/septima_clinica_dental/,,"SEPTIMA HERMENEGILDO GALEANA 8381, Tijuana",32.52970166,-117.0347,Baja California Tijuana Tijuana SEPTIMA HERMENEGILDO GALEANA 8381,POINT (-117.0347 32.52970166),2.004E+11,15.42591243,Medio-Alto,2.004E+11
AP2175-001,Woman,17.0109589,Nutrition,inbody,S10,2024,8321000336,100,Micro,0.1,3,No,Urban,44670,West-Bajío,Jalisco,Guadalajara,Guadalajara,AV PABLO CASALS 640,https://www.instagram.com/nutricionalmentemexico/?igshid=NTlmMWMyMzg%3D,https://www.instagram.com/soylaconde/?hl=es,,,"AV PABLO CASALS 640, Guadalajara",20.6879497,-103.3894569,Jalisco Guadalajara Guadalajara AV PABLO CASALS 640,POINT (-103.3894569 20.6879497),1.4039E+12,27.96298334,Alto,1.4039E+12
AP2192-001,Woman,8.61369863,Gynecology,GE,OU-9000 UNIDAD OFTALMICA NEW,2024, 6246762WX0,80,Small,0.4,6,No,Urban,22415,NorthWest,Baja California,Tijuana,Tijuana,JUAN OJEDA ROBLES 592,,,,,"JUAN OJEDA ROBLES 592, Tijuana",32.5199906,-116.9848721,Baja California Tijuana Tijuana JUAN OJEDA ROBLES 592,POINT (-116.9848721 32.5199906),2.004E+11,23.04513807,Alto,2.004E+11
AP2195-001,Enterprise,39.59726027,Physiotherapy,BTL ,6000 SIS ,2022,09900B005272,260,Small,0.15,6,Yes,Urban,44600,West-Bajío,Jalisco,Guadalajara,Guadalajara,LUIS PEREZ VERDIA 188,https://mx.linkedin.com/in/fuerza-y-equilibrio-s-c-3043bb82,https://www.facebook.com/rehabilitacionfisica.fuerzayequilibrio/,fuerzayequilibrio.com,,"LUIS PEREZ VERDIA 188, Guadalajara",20.6803784,-103.3772679,Jalisco Guadalajara Guadalajara LUIS PEREZ VERDIA 188,POINT (-103.3772679 20.6803784),1.4039E+12,27.6800414,Alto,1.4039E+12
AP2214-001,Man,17.20273973,Cardiology,GENERAL ELECTRIC,BTL-6000 SIS,2023,6243717WX0,160,Micro,0.2,3,No,Urban,68000,South,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,LA NORIA 211,,https://www.facebook.com/joel.trujilloromano,https://www.ccveterinariodeantequera.com/,,"LA NORIA 211, Oaxaca de Juárez",17.05547588,-96.72046582,Oaxaca Oaxaca de Juárez Oaxaca de Juárez LA NORIA 211,POINT (-96.72046582 17.05547588),2.0067E+12,8.513159334,Medio,2.0067E+12
AP2239-002,Enterprise,18.0109589,Imagenology,ELECTRONIC CARE,Impresora Agfa AXYS,2024,121840,22400,Medium,0.3,222,Yes,Urban,86190,South,Tabasco,Centro,Villahermosa,AV CESAR SANDINO 639,https://www.instagram.com/ceracom_villahermosa/,https://www.facebook.com/CERACOM/?ref=page_internal,https://ceracom.mx/?fbclid=IwAR0H9BDP9oHQ-4rqb_UosOWDrZ-C5z20-mGbWYS59oSvW-Aw6xjfuYwzDtE,,"AV CESAR SANDINO 639, Villahermosa",17.97591473,-92.93493029,Tabasco Centro Villahermosa AV CESAR SANDINO 639,POINT (-92.93493029 17.97591473),2.7004E+12,9.26635159,Medio,2.7004E+12
AP2239-005,Enterprise,18.0109589,Imagenology,Electronic Care,OPMI Pico-Dental Standard,2022,92405,22400,Medium,0.3,222,Yes,Urban,86190,South,Tabasco,Centro,Villahermosa,AV CESAR SANDINO 639,https://www.instagram.com/ceracom_villahermosa/,https://www.facebook.com/CERACOM/?ref=page_internal,https://ceracom.mx/?fbclid=IwAR0H9BDP9oHQ-4rqb_UosOWDrZ-C5z20-mGbWYS59oSvW-Aw6xjfuYwzDtE,,"AV CESAR SANDINO 639, Villahermosa",17.97591473,-92.93493029,Tabasco Centro Villahermosa AV CESAR SANDINO 639,POINT (-92.93493029 17.97591473),2.7004E+12,9.26635159,Medio,2.7004E+12
AP2239-006,Enterprise,18.0109589,Imagenology,ELECTRONIC CARE,XD 14 DETECTOR (FXRD-3643VAW),2022,VEABBF020,22400,Medium,0.3,222,Yes,Urban,86190,South,Tabasco,Centro,Villahermosa,AV CESAR SANDINO 639,https://www.instagram.com/ceracom_villahermosa/,https://www.facebook.com/CERACOM/?ref=page_internal,https://ceracom.mx/?fbclid=IwAR0H9BDP9oHQ-4rqb_UosOWDrZ-C5z20-mGbWYS59oSvW-Aw6xjfuYwzDtE,,"AV CESAR SANDINO 639, Villahermosa",17.97591473,-92.93493029,Tabasco Centro Villahermosa AV CESAR SANDINO 639,POINT (-92.93493029 17.97591473),2.7004E+12,9.26635159,Medio,2.7004E+12
AP2240-001,Woman,29.01917808,Ophthalmology,ISEM ,Unidad de refracción Euro,2023,42183024,340,Micro,0.5,3,No,Urban,66468,NorthEast,Nuevo León,San Nicolás de los Garza,San Nicolás de los Garza,AV DIEGO DIAZ DE BERLANGA 239,,,https://mx.linkedin.com/in/dra-maria-del-roble-torres-adame-9666923b,,"AV DIEGO DIAZ DE BERLANGA 239, San Nicolás de los Garza",25.7175804,-100.2824692,Nuevo León San Nicolás de los Garza San Nicolás de los Garza AV DIEGO DIAZ DE BERLANGA 239,POINT (-100.2824692 25.7175804),1.9046E+12,19.42157227,Alto,1.9046E+12
AP2240-003,Woman,29.01917808,Ophthalmology,ISEM ,Lampara de hendidura S360,2024,S360-J202205647-01-00011,340,Micro,0.5,3,No,Urban,66468,NorthEast,Nuevo León,San Nicolás de los Garza,San Nicolás de los Garza,AV DIEGO DIAZ DE BERLANGA 239,,,https://mx.linkedin.com/in/dra-maria-del-roble-torres-adame-9666923b,,"AV DIEGO DIAZ DE BERLANGA 239, San Nicolás de los Garza",25.7175804,-100.2824692,Nuevo León San Nicolás de los Garza San Nicolás de los Garza AV DIEGO DIAZ DE BERLANGA 239,POINT (-100.2824692 25.7175804),1.9046E+12,19.42157227,Alto,1.9046E+12
MS3261-001,Woman,13.92328767,Odontology,CARL ZEISS DENTAL ,Loupe EyeMag Pro S,2023,6905814670,320,Micro,0.3,5,No,Urban,14050,Center,Ciudad de México,Tlalpan,Ciudad de México,CUAUHTEMOC 84 A,https://www.instagram.com/dra_arelylopez?igshid=OGQ5ZDc2ODk2ZA%3D%3D,,https://periodoncistaencdmx.com/,,"CUAUHTEMOC 84 A, Ciudad de México",19.4326296,-99.1331785,Ciudad de México Tlalpan Ciudad de México CUAUHTEMOC 84 A,POINT (-99.1331785 19.4326296),9.015E+11,4.848517093,Medio-Bajo,9.015E+11
AP2286-001,Enterprise,3.736986301,Imagenology,sinopower,Inyector sinopo,2022,1090413057,360,Small,0.4,7,No,Urban,83100,NorthWest,Sonora,Hermosillo,Hermosillo,ISRAEL GONZALEZ 113,https://www.facebook.com/CEMHMO,https://www.facebook.com/UDAHermosillo,https://www.bexaray.com/,,"ISRAEL GONZALEZ 113, Hermosillo",29.11757797,-110.9599866,Sonora Hermosillo Hermosillo ISRAEL GONZALEZ 113,POINT (-110.9599866 29.11757797),2.603E+12,25.79276321,Alto,2.603E+12
AP2289-001,Man,12.00547945,Physiotherapy,Btl Fisioterapia,BTL - 60000 SWT EASY 15% DESCUENTO,2021,0,240,Small,0.35,9,No,Urban,83150,NorthWest,Sonora,Hermosillo,Hermosillo,IGNACIO VALLARTA 12,https://www.instagram.com/fmo_ft/,https://www.facebook.com/DiplomadoFMO,https://www.doctoralia.com.mx/armando-campos-lopez/fisioterapeuta/sonora,,"IGNACIO VALLARTA 12, Hermosillo",29.10230815,-110.9521072,Sonora Hermosillo Hermosillo IGNACIO VALLARTA 12,POINT (-110.9521072 29.10230815),2.603E+12,23.06776205,Alto,2.603E+12
AP2289-002,Man,12.00547945,Physiotherapy,BTL,SIS,2024,09900B008793,260,Small,0.25,9,No,Urban,83150,NorthWest,Sonora,Hermosillo,Hermosillo,IGNACIO VALLARTA 12,https://www.instagram.com/fmo_ft/,https://www.facebook.com/DiplomadoFMO,https://www.doctoralia.com.mx/armando-campos-lopez/fisioterapeuta/sonora,,"IGNACIO VALLARTA 12, Hermosillo",29.10230815,-110.9521072,Sonora Hermosillo Hermosillo IGNACIO VALLARTA 12,POINT (-110.9521072 29.10230815),2.603E+12,23.06776205,Alto,2.603E+12
AP2289-003,Man,12.00547945,Physiotherapy,BTL MEDICAL FISIOTERAPIA,SISTEMA DE DESCOMPRESION VERTEBRAL ,2024,49601B000454,780,Small,0.4,10,Yes,Urban,83150,NorthWest,Sonora,Hermosillo,Hermosillo,IGNACIO VALLARTA 12,https://www.instagram.com/fmo_ft/,https://www.facebook.com/DiplomadoFMO,https://www.doctoralia.com.mx/armando-campos-lopez/fisioterapeuta/sonora,,"IGNACIO VALLARTA 12, Hermosillo",29.10230815,-110.9521072,Sonora Hermosillo Hermosillo IGNACIO VALLARTA 12,POINT (-110.9521072 29.10230815),2.603E+12,23.06776205,Alto,2.603E+12
AP2317-002,Man,18.0109589,Ophthalmology,QUANTEL MEDICAL,CSTIM MAS LACRYDIAG,2021,QM20200041,680,Small,0.2,11,No,Urban,23405,NorthWest,Baja California Sur,Los Cabos,San José del Cabo,CARR TRANSPENINSULAR KM 24.5 S/N,https://caboeyes.com/,https://www.facebook.com/oftalmologoscaboeyes,https://www.topdoctors.mx/doctor/arturo-alejandro-macias-rulehttps://www.doctoralia.com.mx/arturo-macias/oftalmologo/la-paz,,"CARR TRANSPENINSULAR KM 24.5 S/N, San José del Cabo",23.26406196,-109.741274,Baja California Sur Los Cabos San José del Cabo CARR TRANSPENINSULAR KM 24.5 S/N,POINT (-109.741274 23.26406196),30080642,,,
AP2325-001,Woman,36.7260274,Imagenology,GENERAL ELECTRIC,FSWT  BTL-6000 DR. JOSE LUIS CARRILLO,2023,6141559WX0,240,Micro,0.7,2,No,Urban,38060,West-Bajío,Guanajuato,Celaya,Celaya,MUTUALISMO 220,https://www.instagram.com/miurologomiguelhernandez/,https://www.facebook.com/miurologomiguelhernandez,https://www.uromexico.com/,https://www.linkedin.com/in/miguel-%C3%A1ngel-hern%C3%A1ndez-far%C3%ADas-0438a9210/?originalSubdomain=mx,"MUTUALISMO 220, Celaya",20.5181775,-100.8234007,Guanajuato Celaya Celaya MUTUALISMO 220,POINT (-100.8234007 20.5181775),1.1007E+12,11.37282817,Medio,1.1007E+12
AP2330-002,Man,7.002739726,Physiotherapy,BTL,BTL,2023,04400B012546,260,Micro,0.2,4,Yes,Urban,21100,NorthWest,Baja California,Mexicali,Mexicali,AV REFORMA 2062,,https://www.facebook.com/Dr.JoseCortez/,https://www.doctoralia.com.mx/jose-armando-cortez-reyes/especialista-en-rehabilitacion-y-medicina-fisica/baja-california,,"AV REFORMA 2062, Mexicali",32.66472236,-115.469754,Baja California Mexicali Mexicali AV REFORMA 2062,POINT (-115.469754 32.66472236),2.002E+11,21.76242092,Alto,2.002E+11
AP2332-001,Enterprise,24.23287671,Ophthalmology,OERTLI,OPMI Pico - Start Up,2021,78730008,800,Small,0.1,8,Yes,Urban,44690,West-Bajío,Jalisco,Guadalajara,Guadalajara,AV DIAGONAL GOLFO DE CORTEZ 2980,https://www.instagram.com/laserchoza/?hl=es,https://www.facebook.com/laserchozaoficial/,https://www.oftalmologoguadalajara.mx/,,"AV DIAGONAL GOLFO DE CORTEZ 2980, Guadalajara",20.67747684,-103.3902289,Jalisco Guadalajara Guadalajara AV DIAGONAL GOLFO DE CORTEZ 2980,POINT (-103.3902289 20.67747684),1.4039E+12,25.60729825,Alto,1.4039E+12
AP2340-001,Woman,10.33972603,Imagenology,DR GEM ,GXR 40S,2022,DXI22A0268A,100,Micro,0.3,3,No,Urban,90250,Center,Tlaxcala,Tlaxco,Tlaxco,AQUILES SERDAN 17,,,https://www.linkedin.com/in/yanet-gutierrez-hernandez-7a399ba0/?originalSubdomain=mx,,"AQUILES SERDAN 17, Tlaxco",19.61171356,-98.12199319,Tlaxcala Tlaxco Tlaxco AQUILES SERDAN 17,POINT (-98.12199319 19.61171356),2.9034E+12,-2.994469064,Bajo-Medio,2.9034E+12
AP2340-001,Woman,10.33972603,Imagenology,DR GEM ,GXR 40S,2022,DXI22A0268A,100,Micro,0.3,3,No,Urban,90250,Center,Tlaxcala,Tlaxco,Tlaxco,AQUILES SERDAN 17,,,https://www.linkedin.com/in/yanet-gutierrez-hernandez-7a399ba0/?originalSubdomain=mx,,"AQUILES SERDAN 17, Tlaxco",19.61171356,-98.12199319,Tlaxcala Tlaxco Tlaxco AQUILES SERDAN 17,POINT (-98.12199319 19.61171356),2.9034E+12,-2.994469064,Bajo-Medio,2.9034E+12
AP2355-001,Man,32.01917808,Imagenology,CARESTREAM,BTL-1300 BOBATH,2023,H30F113K1115210005,1400,Small,0.2,9,Yes,Urban,22504,NorthWest,Baja California,Tijuana,Tijuana,AV PLAYAS ENSENADA 502,https://www.doctoranytime.mx/d/medico-general/dr-victor-alejandro-lucero-perez,https://www.facebook.com/MEDICA.PLAYAS/,https://www.doctoralia.com.mx/victor-alejandro-lucero-perez/medico-general/tijuana,,"AV PLAYAS ENSENADA 502, Tijuana",32.5295266,-117.1165698,Baja California Tijuana Tijuana AV PLAYAS ENSENADA 502,POINT (-117.1165698 32.5295266),2.004E+11,26.30888193,Alto,2.004E+11
AP2358-001,Man,16.55068493,Imagenology,CARESTREAM,SONOSITE M-TURBO C + 2 TRANSDUCTORES,2024,H30F113K0502220015,900,Small,0.3,9,No,Rural,45350,West-Bajío,Jalisco,El Arenal,El Arenal,JESUS GARCIA 46,https://www.instagram.com/sante_centro_de_diagnostico/,https://www.facebook.com/santecentrodediagnostico,https://www.santecentrodediagnostico.com.mx/,,"JESUS GARCIA 46, El Arenal",20.78203041,-103.6986841,Jalisco El Arenal El Arenal JESUS GARCIA 46,POINT (-103.6986841 20.78203041),1.4009E+12,9.977593124,Medio,1.4009E+12
AP2374-001,Man,9.591780822,Imagenology,GENERAL ELECTRIC,#NOMBRE?,2022,LP7370085,240,Micro,0.8,3,No,Urban,34000,NorthEast,Durango,Durango,Victoria de Durango,VICTORIA SUR 105,,https://www.facebook.com/RadiologoDr.HectorRamirezCazares?mibextid=LQQJ4d,,,"VICTORIA SUR 105, Victoria de Durango",23.9944734,-104.7231341,Durango Durango Victoria de Durango VICTORIA SUR 105,POINT (-104.7231341 23.9944734),100053128,,,
AP2385-001,Woman,8,Imagenology,GENERAL ELECTRIC,BTL-4110 Smart  Laser,2023,LP9370900,1000,Small,0.7,10,No,Urban,25230,NorthEast,Coahuila de Zaragoza,Saltillo,Saltillo,BLVD VENUSTIANO CARRANZA 3932,https://www.drpedrodominguez.com/,https://m.facebook.com/people/Ecografias-Y-Rayos-X-DrPedro-Dominguez/100054543575835/,https://www.linkedin.com/in/pedro-dominguez-rodriguez-a8b9aa40/?originalSubdomain=mx,,"BLVD VENUSTIANO CARRANZA 3932, Saltillo",25.4313724,-100.9968842,Coahuila de Zaragoza Saltillo Saltillo BLVD VENUSTIANO CARRANZA 3932,POINT (-100.9968842 25.4313724),5.03E+11,16.80657669,Medio-Alto,5.03E+11
AP2395-001,Man,6.84109589,Odontology,ALIGN,VIVIX-S,2022,BLX2021W16A277,600,Micro,0.4,5,Yes,Urban,85830,NorthWest,Sonora,Navojoa,Navojoa,IGNACIO ALLENDE 106,,https://www.facebook.com/Dr.JavierVillalobosLagarda/,https://mx.linkedin.com/in/jesus-javier-villalobos-lagarda-101204206,,"IGNACIO ALLENDE 106, Navojoa",27.07775461,-109.4481007,Sonora Navojoa Navojoa IGNACIO ALLENDE 106,POINT (-109.4481007 27.07775461),2.6042E+12,17.68379689,Medio-Alto,2.6042E+12
AP2399-001,Man,21.01369863,Imagenology,Align,BTL-4920 Smart Magnetoterapia ,2023,BLX2022W03A123,900,Small,0.1,8,Yes,Urban,44140,West-Bajío,Jalisco,Guadalajara,Guadalajara,VIDRIO 2078,,,https://www.linkedin.com/in/priscilla-s%C3%A1nchez-padilla-6b8958208/?originalSubdomain=mx,,"VIDRIO 2078, Guadalajara",20.6658911,-103.3528487,Jalisco Guadalajara Guadalajara VIDRIO 2078,POINT (-103.3528487 20.6658911),1.4039E+12,21.33096715,Alto,1.4039E+12
AP2403-002,Man,12.00547945,Ophthalmology,MEDIWORKS, F161 CAMARA DE FONDO NEW HAND HLED Y OTROS,2024,FC161-J202208315-01-0001    ,1360,Small,0.4,10,Yes,Urban,76090,Center,Querétaro,Querétaro,Querétaro,BOULEVARD BERNARDO QUINTANA ARRIOJA 9670,https://www.clinicaojosmatabuena.com/,https://www.facebook.com/RetinologoyOculoplastico/,https://www.linkedin.com/in/fco-alain-matabuena-dorado-b3b16b10b/?originalSubdomain=mx,,"BOULEVARD BERNARDO QUINTANA ARRIOJA 9670, Querétaro",20.60962734,-100.3803916,Querétaro Querétaro Querétaro BOULEVARD BERNARDO QUINTANA ARRIOJA 9670,POINT (-100.3803916 20.609627338507494),2.2014E+12,24.12498472,Alto,2.2014E+12
AP3388-001,Enterprise,23.83561644,Odontology,SIRONA,Primescan,2023,"112915, 92548863, 93035043-S04, 93049500 , ",380,Micro,0.6,4,No,Urban,11000,Center,Ciudad de México,Miguel Hidalgo,Ciudad de México,PASEO DE LAS PALMAS 735,https://unidaddeapoyoalasalud.com/directory-unidad_de_at/listing/dr-salomon-mussali-s/,https://twitter.com/Byte_Mexico/status/284833667870765058,http://www.bite.com.mx/tour.html,,"PASEO DE LAS PALMAS 735, Ciudad de México",19.4325859,-99.20877658,Ciudad de México Miguel Hidalgo Ciudad de México PASEO DE LAS PALMAS 735,POINT (-99.20877658 19.4325859),9.016E+11,35.84803034,Alto,9.016E+11
AP2406-001,Man,20.0109589,Imagenology,GENERAL ELECTRIC,FC-161 CÁMARA DE FONDO,2024,6247217WX0,320,Micro,0.5,3,No,Urban,56530,Center,México,Ixtapaluca,Ixtapaluca,PROGRESO S/N,NO TIENE,NO TIENE,NO TIENE,,"PROGRESO S/N, Ixtapaluca",19.32566955,-98.9262291,México Ixtapaluca Ixtapaluca PROGRESO S/N,POINT (-98.9262291 19.32566955),1.5039E+12,-2.710959712,Bajo-Medio,1.5039E+12
AP2413-001,Enterprise,27.65205479,Ophthalmology,CARL ZEISS,LUMERA 700 con Markerless ,2024,6634150295,1520,Small,0.3,12,Yes,Urban,45160,West-Bajío,Jalisco,Zapopan,Zapopan,AVENIDA AMERICAS 1200,,https://www.facebook.com/profile.php?id=183883288345165&paipv=0&eav=Afbw86z2HBMwy3yx3p9GQ6eLjLFckfqn_th4Gjno3DtPcnReYTgOr0AEO4_X0g4uNSQ&_rdr,https://www.doctoralia.com.mx/clinicas/centro-oftalmologico-san-pablo,,"AVENIDA AMERICAS 1200, Zapopan",20.71425002,-103.3854515,Jalisco Zapopan Zapopan AVENIDA AMERICAS 1200,POINT (-103.3854515 20.71425002),1.412E+12,26.95811412,Alto,1.412E+12
AP1962-002,Man,13.00821918,Cardiology,BTL ,BTL-4825 S PREMIUM,2023,527218,180,Small,0.05,6,No,Urban,97130,South,Yucatán,Mérida,Mérida,CALLE 15 491,https://www.doctoralia.com.mx/clinicas/medica-diabet,https://www.facebook.com/medicadiabet/,http://www.medicadiabet.org/efrain.php,,"CALLE 15 491, Mérida",20.99269511,-89.64617146,Yucatán Mérida Mérida CALLE 15 491,POINT (-89.64617146 20.99269511),3.105E+12,16.03016423,Medio-Alto,3.105E+12
AP1962-002,Man,13.00821918,Cardiology,BTL ,BTL-4825 S PREMIUM,2023,527218,180,Small,0.05,6,No,Urban,97130,South,Yucatán,Mérida,Mérida,CALLE 15 491,https://www.doctoralia.com.mx/clinicas/medica-diabet,https://www.facebook.com/medicadiabet/,http://www.medicadiabet.org/efrain.php,,"CALLE 15 491, Mérida",20.99269511,-89.64617146,Yucatán Mérida Mérida CALLE 15 491,POINT (-89.64617146 20.99269511),3.105E+12,16.03016423,Medio-Alto,3.105E+12
AP2433-001,Woman,8.065753425,Physiotherapy,BTL ,SPX-24 + DURA,2024,04100B003952,40,Micro,0.15,4,No,Urban,54050,Center,México,Tlalnepantla de Baz,Tlalnepantla de Baz,AV CONVENTO DE SANTA MONICA 119,https://www.directoriomediconacional.com/especialistas/fisioterapia/7286298/itzel-casas-hughes,https://www.instagram.com/balance.fisioterapia/,https://www.doctoralia.com.mx/itzel-casas-hughes/especialista-en-rehabilitacion-y-medicina-fisica/tlalnepantla-de-baz,,"AV CONVENTO DE SANTA MONICA 119, Tlalnepantla de Baz",19.52820627,-99.22296611,México Tlalnepantla de Baz Tlalnepantla de Baz AV CONVENTO DE SANTA MONICA 119,POINT (-99.22296611 19.52820627),1.5104E+12,28.14579633,Alto,1.5104E+12
AP2434-001,Woman,11.00547945,Gynecology,Ultrasonido Midray,REFRACTOR OU-9000,2024,JM3 - 27002784,360,Micro,0.3,3,No,Urban,77535,South,Quintana Roo,Benito Juárez,Cancún,AV 127 SMZA 321 MZA 16 LOTE 66,,https://www.facebook.com/profile.php?id=100087892407273&mibextid=LQQJ4d,,,"AV 127 SMZA 321 MZA 16 LOTE 66, Cancún",21.1250222,-86.87275058,Quintana Roo Benito Juárez Cancún AV 127 SMZA 321 MZA 16 LOTE 66,POINT (-86.87275058 21.12502220369685),2.3005E+12,24.406942,Alto,2.3005E+12
AP2437-001,Man,13.9260274,Odontology,ALIGN ,-iTero Element 2,2023,BLX2021W17A106,1200,Small,0.3,6,Yes,Urban,22010,NorthWest,Baja California,Tijuana,Tijuana,DIEGO RIVERA 2351,https://www.instagram.com/smilecenter.tj/?fbclid=IwAR0XkeR5HXpI4H7XxT0cazb13C-qH9wr8re9kfpuMRm7B2yu6bWWzYCVV4s,https://www.facebook.com/smilecentertj/,,,"DIEGO RIVERA 2351, Tijuana",32.5235778,-117.012718,Baja California Tijuana Tijuana DIEGO RIVERA 2351,POINT (-117.012718 32.5235778),2.004E+11,25.46872221,Alto,2.004E+11
AP2443-001,Man,13.00821918,Imagenology,FUJIFILM,BTL-4825 S PREMIUM,2023,XI22A0283A,600,Micro,0.3,4,Yes,Urban,68050,South,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,EMILIANO ZAPATA 308,https://www.instagram.com/omar_quintas_reyes_/?hl=es,https://www.facebook.com/imagendiagnosticaabc/,https://nicelocal.com.mx/oaxaca/medical/ultrasonidos_y_mastografias_imagen_diagnostica_abc/,,"EMILIANO ZAPATA 308, Oaxaca de Juárez",17.11312044,-96.73799206,Oaxaca Oaxaca de Juárez Oaxaca de Juárez EMILIANO ZAPATA 308,POINT (-96.73799206 17.11312044),200670295,,,
AP1955-001,Man,6.002739726,Cardiology,BTL FISIOTERAPIA,6000 THERAPY CON CARRO DE TRASLADO,2024,04900B003427,260,Micro,0.3,3,Yes,Urban,11560,Center,Ciudad de México,Miguel Hidalgo,Ciudad de México,CALZADA GENERAL MARIANO ESCOBEDO 543,https://www.instagram.com/uptherapymx/?hl=es-la,https://www.facebook.com/UpTherapyMX/,https://www.uptherapy.com.mx/?fbclid=IwAR2GtsI_WLt0hoocInoZYoSRpR_z_3Q3Ns8x0dXyiZ_g0FpKTNqgwR7njmg,https://www.topdoctors.mx/doctor/ivan-hernandez-peralta / https://www.clinicadefisioterapiacdmx.com/,"CALZADA GENERAL MARIANO ESCOBEDO 543, Ciudad de México",19.4302507,-99.1806812,Ciudad de México Miguel Hidalgo Ciudad de México CALZADA GENERAL MARIANO ESCOBEDO 543,POINT (-99.1806812 19.4302507),090160001068A,29.38578037,Alto,090160001068A
